model,temperature,loop_index,start_time_clock,end_time_clock,latency_seconds,validation_status,error_type,raw_response
qwen2.5:14b,1.0,36,03:26:51,03:27:00,8.475955963134766,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":67.9}]}"
qwen2.5:14b,1.0,37,03:27:00,03:27:08,8.474360227584839,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":60.9}]}"
qwen2.5:14b,1.0,38,03:27:08,03:27:17,8.473817110061646,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,39,03:27:17,03:27:25,8.47582197189331,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":69.3}]}"
qwen2.5:14b,1.0,40,03:27:25,03:27:34,8.493153095245361,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":60.9}]}"
qwen2.5:14b,1.0,41,03:27:34,03:27:42,8.483271837234497,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,42,03:27:42,03:27:51,8.471800088882446,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma03"",""email"":""test3@domain.com"",""account_active"":true,""score"":67.9}]}"
qwen2.5:14b,1.0,43,03:27:51,03:27:59,8.4734628200531,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma67"",""email"":""test3@domain.com"",""account_active"":true,""score"":95.0}]}"
qwen2.5:14b,1.0,44,03:27:59,03:28:08,8.479862213134766,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":67.9}]}"
qwen2.5:14b,1.0,45,03:28:08,03:28:16,8.47614312171936,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":76.9}]}"
qwen2.5:14b,1.0,46,03:28:16,03:28:25,8.482526063919067,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":90.3}]}"
qwen2.5:14b,1.0,47,03:28:25,03:28:33,8.49514389038086,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,48,03:28:33,03:28:42,8.483451843261719,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma66"",""email"":""test3@domain.com"",""account_active"":true,""score"":73.9}]}"
qwen2.5:14b,1.0,49,03:28:42,03:28:50,8.471488952636719,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":66.9}]}"
qwen2.5:14b,1.0,50,03:28:50,03:28:59,8.508147954940796,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":60.9}]}"
qwen2.5:14b,1.0,51,03:28:59,03:29:07,8.476922273635864,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":63.9}]}"
qwen2.5:14b,1.0,52,03:29:07,03:29:16,8.488829135894775,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":96.3}]}"
qwen2.5:14b,1.0,53,03:29:16,03:29:24,8.48197603225708,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma07"",""email"":""test3@domain.com"",""account_active"":true,""score"":66.9}]}"
qwen2.5:14b,1.0,54,03:29:24,03:29:33,8.560571193695068,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,55,03:29:33,03:29:41,8.504748106002808,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":67.9}]}"
qwen2.5:14b,1.0,56,03:29:41,03:29:50,8.476913213729858,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":63.9}]}"
qwen2.5:14b,1.0,57,03:29:50,03:29:58,8.475446939468384,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,58,03:29:58,03:30:06,8.482553005218506,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":60.9}]}"
qwen2.5:14b,1.0,59,03:30:06,03:30:15,8.473368167877197,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,60,03:30:15,03:30:23,8.47661280632019,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,61,03:30:23,03:30:32,8.47389268875122,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma01"",""email"":""test3@domain.com"",""account_active"":true,""score"":67.9}]}"
qwen2.5:14b,1.0,62,03:30:32,03:30:40,8.485566139221191,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":76.9}]}"
qwen2.5:14b,1.0,63,03:30:40,03:30:49,8.301346778869629,FAIL,Extra data: line 1 column 304 (char 303),"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma67"",""email"":""test3@domain.com"",""account_active"":true,""score"":90}]}"""
qwen2.5:14b,1.0,64,03:30:49,03:30:57,8.468632936477661,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma67"",""email"":""test3@domain.com"",""account_active"":true,""score"":60.9}]}"
qwen2.5:14b,1.0,65,03:30:57,03:31:06,8.472888231277466,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.3}]}"
qwen2.5:14b,1.0,66,03:31:06,03:31:14,8.472403764724731,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":90.3}]}"
qwen2.5:14b,1.0,67,03:31:14,03:31:23,8.474775075912476,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":63.9}]}"
qwen2.5:14b,1.0,68,03:31:23,03:31:31,8.4790678024292,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":76.9}]}"
qwen2.5:14b,1.0,69,03:31:31,03:31:40,8.49379587173462,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":69.9}]}"
qwen2.5:14b,1.0,70,03:31:40,03:31:48,8.497349977493286,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma66"",""email"":""test3@domain.com"",""account_active"":true,""score"":73.9}]}"
qwen2.5:14b,1.0,71,03:31:48,03:31:57,8.475425958633423,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":66.3}]}"
qwen2.5:14b,1.0,72,03:31:57,03:32:05,8.478434085845947,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma66"",""email"":""test3@domain.com"",""account_active"":true,""score"":73.9}]}"
qwen2.5:14b,1.0,73,03:32:05,03:32:14,8.487130165100098,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":67.9}]}"
qwen2.5:14b,1.0,74,03:32:14,03:32:22,8.477916955947876,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":69.3}]}"
qwen2.5:14b,1.0,75,03:32:22,03:32:30,8.476829767227173,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":true,""score"":65.9}]}"
qwen2.5:14b,1.0,76,03:32:30,03:32:39,8.483680009841919,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":76.9}]}"
